Kyadondo,Kampala,Makindye Division,Lukuli,Lower Konge,800000000,900000000,600000000,700000000
Kyadondo,Kampala,Makindye Division,Lukuli,Tyaaba,800000000,900000000,600000000,700000000
Kyadondo,Kampala,Makindye Division,Lukuli,Upper Konge,900000000,1000000000,700000000,800000000
Kyadondo,Kampala,Makindye Division,Lukuli,Zone 5,800000000,900000000,600000000,700000000
Kyadondo,Kampala,Makindye Division,Lukuli,Kintu,800000000,900000000,600000000,700000000
Kyadondo,Kampala,Makindye Division,Lukuli,Nsereko,800000000,900000000,600000000,700000000
Kyadondo,Kampala,Makindye Division,Lukuli,Mponye,800000000,900000000,600000000,700000000
Kyadondo,Kampala,Makindye Division,Lukuli,Kasule,800000000,900000000,600000000,700000000
Kyadondo,Kampala,Makindye Division,Lukuli,Yoram,800000000,900000000,600000000,700000000
Kyadondo,Kampala,Makindye Division,Lukuli,Bruno,800000000,900000000,600000000,700000000
Kyadondo,Kampala,Makindye Division,Lukuli,Kagoda,800000000,900000000,600000000,700000000
Kyadondo,Kampala,Makindye Division,Lukuli,Kanisa,800000000,900000000,600000000,700000000
Kyadondo,Kampala,Makindye Division,Lukuli,Kibalama,800000000,900000000,600000000,700000000
Kyadondo,Kampala,Makindye Division,Lukuli,Kiwempe,800000000,900000000,600000000,700000000
Kyadondo,Kampala,Makindye Division,Lukuli,Sankara,800000000,900000000,600000000,700000000
Kyadondo,Kampala,Makindye Division,Lukuli,Seruwagi,800000000,900000000,600000000,700000000
Kyadondo,Kampala,Makindye Division,Makindye I,Kirombe,800000000,900000000,600000000,700000000
Kyadondo,Kampala,Makindye Division,Makindye I,Kizungu,900000000,1200000000,700000000,800000000
Kyadondo,Kampala,Makindye Division,Makindye I,Lusaka,800000000,900000000,600000000,700000000
Kyadondo,Kampala,Makindye Division,Makindye I,Luvuma,900000000,1000000000,800000000,900000000
Kyadondo,Kampala,Makindye Division,Makindye I,Military Barracks,1500000000,2000000000,1000000000,1200000000
Kyadondo,Kampala,Makindye Division,Makindye I,Mubarrak,1500000000,2000000000,1000000000,1200000000
Kyadondo,Kampala,Makindye Division,Makindye I,Water Pump,800000000,900000000,600000000,700000000
Kyadondo,Kampala,Makindye Division,Makindye I,Katale Zone,800000000,900000000,600000000,700000000
Kyadondo,Kampala,Makindye Division,Makindye I,Ismael Matovu,800000000,900000000,600000000,700000000
Kyadondo,Kampala,Makindye Division,Makindye I,Kazinga Close,800000000,900000000,600000000,700000000
Kyadondo,Kampala,Makindye Division,Makindye II,Dubai,1000000000,1500000000,900000000,1000000000
Kyadondo,Kampala,Makindye Division,Makindye II,Kanisa,1000000000,1500000000,900000000,1000000000
Kyadondo,Kampala,Makindye Division,Makindye II,Kerezia (Calendar Hotel),1000000000,1500000000,900000000,1000000000
